Video ID,Product Title,Product Link,Product Picture URL,Time Stamp,Product Category
16,Rose Tint Watch With Black Leather Strap,http://ho.lazada.com.my/SHTXXy,https://my-live-01.slatic.net/p/8/mingjue-weiqin-date-pu-leather-straps-watches-women-magnifyingglasswristwatch-lady-fashion-casual-rome-style-watch-clock-sblack-1497848605-98173774-c0a64e6b411b027b4267bcc201da0d03-webp-zoom.jpg,31:33,Women's Jewellery
16,Rose Gold Watch With Quartz And Leather Strap,http://ho.lazada.com.my/SHTXY0,https://my-live-03.slatic.net/p/8/akerfush-weiqin-day-week-rose-gold-case-fashion-watches-womenleather-strap-roman-style-quartz-watch-simple-ladies-s-femininoblack-1496138545-48541593-763a62eedf4bec302e7d1ee5f3948092-webp-zoom.jpg,31:33,Women's Jewellery
16,Geneva Faux Leather Quartz Watch,http://ho.lazada.com.my/SHTXY3,https://my-live-01.slatic.net/p/8/womens-geneva-roman-numerals-faux-leather-analog-quartz-watch-3pcs-set-dark-green-purple-and-brown-1493602406-99521372-757e1d120add88d725940b668abc31c2-webp-zoom.jpg,31:33,Women's Jewellery
16,Navy Round Neck Batsleeve Top,http://ho.lazada.com.my/SHTXYI,https://my-live-02.slatic.net/p/7/hequ-bat-sleeve-fashion-women-round-neck-tops-blouse-women-soildcolor-t-shirt-short-sleeve-navy-1498815428-38260425-45de3185d29457d2bcb91e411037ce68-webp-zoom_850x850.jpg,33:30,Women's Tops
16,Oversized Loose Round Neck T-Shirt Top,http://ho.lazada.com.my/SHTXYe,https://my-live-03.slatic.net/p/7/zanzea-women-round-neck-oversized-t-shirt-loose-blouse-pullovertops-jumper-plus-size-black-1490774026-11989932-5f77563a71c7fb65e542ccc744ba75ee-webp-zoom_850x850.jpg,33:30,Women's Tops
16,Longsleeve Blue Round Neck Top,http://ho.lazada.com.my/SHTXYj,https://my-live-01.slatic.net/p/7/zanzea-womens-v-neck-chiffon-top-long-sleeve-button-tee-shirt-looseblouse-size-s-2xl-navy-blue-1502250103-37152871-591904f7b3eb6823428996693aa2c708-webp-zoom_850x850.jpg,33:30,Women's Tops
16,Crystal Deer Brooch,http://ho.lazada.com.my/SHTXVw,https://my-live-03.slatic.net/p/8/tyon-shiny-rhinestones-deer-brooch-tyxz057-rose-gold-white-1479951542-25544961-33e7969d1f388ace7416809a16e2e973-webp-zoom.jpg,33:30,Women's Jewellery
16,Diamond Inlaid Small Brooch,http://ho.lazada.com.my/SHTXVY,https://my-live-02.slatic.net/p/8/diamond-inlaid-small-deer-shape-decoration-accessory-pinbroochred-1500009469-53927985-54d51b430f719e3bfb8227a604293283-webp-zoom.jpg,33:30,Women's Jewellery
16,Korean Style Pearl Deer Scarf Buckle,http://ho.lazada.com.my/SHTXW3,https://my-live-01.slatic.net/p/8/female-pearl-deer-korean-korean-style-scarf-buckle-1502116882-19065386-a8ebd266629b171462fe3addd03f2b4b-webp-zoom.jpg,33:30,Women's Jewellery
16,Floral Chiffon Blouse Blue,http://ho.lazada.com.my/SHTXWB,https://my-live-02.slatic.net/p/7/2017-summer-floral-chiffon-blouse-women-tops-flare-sleeve-officeladies-shirt-blue-1492679453-60883082-bb3d85460b83b4701fb1dc2e115badcf-webp-zoom_850x850.jpg,34:05,Women's Tops
